%time,field.left_wheels,field.right_wheels
1556826701386199957,2.71026158333,2.90107297897
1556826701501036058,3.56904363632,2.80586695671
1556826701617173727,-6.43089103699,-7.1940331459
1556826701733362047,-5.4278254509,-5.28521680832
1556826701849275386,0.812735080719,0.908025860786
1556826701964640473,0.248393192887,-0.324158787727
1556826702080663740,-4.71329927444,-5.14335012436
1556826702196064615,-4.71094512939,-4.71094512939
1556826702312186096,-0.780232548714,-0.540472984314
1556826702428188881,-0.358972728252,-0.119744502008
1556826702544219074,-3.47002291679,-4.13938808441
1556826702660239794,-4.08694887161,-4.71166801453
1556826702776549199,-1.62363052368,-1.33830356598
1556826702892387922,-1.33589100838,-1.19313359261
1556826703008301366,-2.75878119469,-3.47406387329
1556826703124333276,-2.90236282349,-3.7128136158
1556826703240558555,-2.15074110031,-1.86581516266
1556826703356319306,-1.99184048176,-1.60985195637
1556826703472295699,-2.37418818474,-3.13806080818
1556826703588308702,-2.61262631416,-3.32883834839
1556826703704315275,-2.31794786453,-2.12637281418
1556826703820369647,-2.22957277298,-1.94297671318
1556826703936352580,-2.13573932648,-2.85180449486
1556826704052360310,-2.32662892342,-2.89949417114
1556826704168406948,-2.6544919014,-2.31941914558
1556826704284390527,-2.41816353798,-2.37035179138
1556826704400372670,-2.18283462524,-2.70806884766
1556826704516390342,-2.42175412178,-2.27851819992
1556826704632391447,-2.6126806736,-2.51718783379
1556826704748731822,-2.05736708641,-2.76929450035
1556826704864488049,-1.99704384804,-2.56903553009
1556826704980417866,-2.7563290596,-2.42216539383
1556826705096416436,-2.85185337067,-2.61317038536
1556826705212426446,-2.0185174942,-2.64366698265
1556826705328434709,-1.83792555332,-2.46075844765
1556826705444470811,-2.60870099068,-2.46522307396
1556826705560459981,-2.84900975227,-2.61001086235
1556826705676610826,-1.83879327774,-2.60514640808
1556826705792846977,-1.91993749142,-2.48856449127
1556826705908643338,-2.85868620872,-2.47800827026
1556826706025430326,-2.71125197411,-2.56820511818
1556826706140566738,-1.85211145878,-2.71062660217
