%time,field.left_wheels,field.right_wheels
1556839245049602150,4.72151031956,5.67535078816
1556839245165269035,4.14958409436,4.96042236568
1556839245285423640,1.04946345998,0.333920191811
1556839245401296310,1.38316313263,0.620038645664
1556839245516829238,3.86208643859,4.57728763093
1556839245632763428,3.35601837454,4.21899452799
1556839245748073368,1.76972277186,1.48274070075
1556839245864353783,2.05679880905,1.67413856551
1556839245980095533,3.06135201162,3.77885638935
1556839246096112550,3.00788518162,3.77179252934
1556839246212475809,2.22681997869,2.08468253324
1556839246328219372,2.24126995218,2.05052357327
1556839246444139783,2.43478822258,3.29412524231
1556839246560238524,2.57296705522,3.38297520223
1556839246676154481,2.78280300282,2.39896810588
1556839246792174452,2.58160057889,2.4381783245
1556839246908186079,2.43484363388,3.15097411443
1556839247028357392,2.4776719791,3.09708997388
1556839247148270783,2.85761714362,2.57185542926
1556839247264341775,2.7615467841,2.57109528175
1556839247380227747,2.24132090129,3.00432376131
1556839247496322672,2.23704241726,3.04618541924
1556839247612277832,3.00589792004,2.67190926226
1556839247732301332,2.90350540344,2.63955036676
1556839247852273342,2.24602578643,2.96284252678
1556839247972278666,2.33962619512,2.96034334893
1556839248092345049,3.01234865637,2.6776432501
1556839248212330275,2.76853286399,2.67306621351
1556839248328405269,2.19024217357,2.99967949858
1556839248444321978,2.19383307778,2.95690545266
1556839248560328643,3.00459747609,2.76613735894
1556839248680344095,3.00459747609,2.71844533551
1556839248800351163,2.09864023163,2.86178213404
1556839248920354970,2.14883230282,2.960613395
1556839249044363805,3.05256760965,2.90947850294
1556839249164477149,2.95105908105,2.7606681726
1556839249292500560,2.09468091834,2.80877668595
1556839249412448493,2.23928151583,2.90630154182
1556839249528484864,3.14287858314,2.85716234831
1556839249644487465,3.00002046572,2.80954297584
1556839249768432185,2.12417791586,2.87649092773
1556839249900442016,2.05839524256,2.89051246827
1556839250028528852,3.18987803934,2.88399932324
1556839250153161380,3.02315019983,2.72083517985
1556839250292538479,2.05337151145,2.70870284489
1556839250432487142,2.2758980492,2.8448725615
1556839250568505244,3.15032180992,2.84404052285
1556839250712593705,2.79479768589,2.75112897205
1556839250856522555,1.96726606674,2.79788951714
1556839251008554235,2.1420000805,2.88514296557
1556839251192632529,3.1880154476,2.88231533618
1556839251376646794,2.88237556466,2.79503085058
1556839251560626687,1.96656829789,2.8405986525
1556839251744624859,2.45055754127,2.93191705831
1556839251928656415,3.28129154394,2.83787376774
1556839252112672257,2.7098332295,2.66612624192
1556839252296637127,2.0243525231,2.78910792071
