%time,field.left_wheels,field.right_wheels
1556907150535988361,-4.625,-4.625
1556907150607984070,-4.75,-4.75
1556907150679970813,-4.875,-4.875
1556907150751959082,-5.0,-5.0
1556907150819962789,-5.125,-5.125
1556907150892066371,-5.25,-5.25
1556907150960014127,-5.375,-5.375
1556907151031961336,-5.5,-5.5
1556907151100127121,-5.625,-5.625
1556907151172048972,-5.75,-5.75
1556907151243969976,-5.875,-5.875
1556907151315983550,-6.0,-6.0
1556907151383979755,-6.125,-6.125
1556907151452025199,-6.25,-6.25
1556907151524039457,-6.375,-6.375
1556907151592042202,-6.5,-6.5
1556907151664386210,-6.625,-6.625
1556907151736025662,-6.75,-6.75
1556907151808012905,-6.875,-6.875
1556907151876188753,-7.0,-7.0
1556907151948025292,-7.125,-7.125
1556907152016072595,-7.25,-7.25
1556907152084246292,-7.375,-7.375
1556907152156063666,-7.5,-7.5
1556907152228029581,-7.625,-7.625
1556907152296183431,-7.75,-7.75
1556907152368032808,-7.875,-7.875
1556907152440038549,-8.0,-8.0
1556907152508041303,-8.125,-8.125
1556907152580037095,-8.25,-8.25
1556907152648093323,-8.375,-8.375
1556907152720044004,-8.5,-8.5
1556907152788089331,-8.625,-8.625
1556907152860136680,-8.75,-8.75
1556907152932218870,-8.875,-8.875
1556907153004058538,-9.0,-9.0
1556907153076171018,-9.125,-9.125
1556907153148139967,-9.25,-9.25
1556907153220056805,-9.375,-9.375
1556907153292084848,-9.5,-9.5
1556907153364085694,-9.625,-9.625
1556907153436261142,-9.75,-9.75
1556907153508083518,-9.875,-9.875
1556907153580088038,-10.0,-10.0
1556907153652095865,-9.875,-9.875
1556907153724136004,-9.75,-9.75
1556907153796165075,-9.625,-9.625
1556907153868252258,-9.5,-9.5
1556907153940092996,-9.375,-9.375
1556907154012220377,-9.25,-9.25
1556907154084183038,-9.125,-9.125
1556907154156104077,-9.0,-9.0
1556907154228121475,-8.875,-8.875
1556907154300124307,-8.75,-8.75
1556907154372307378,-8.625,-8.625
1556907154444124080,-8.5,-8.5
1556907154516135141,-8.375,-8.375
1556907154588157545,-8.25,-8.25
1556907154660173261,-8.125,-8.125
1556907154732210780,-8.0,-8.0
1556907154804288237,-7.875,-7.875
1556907154876148186,-7.75,-7.75
1556907154948254444,-7.625,-7.625
1556907155020225319,-7.5,-7.5
1556907155092154932,-7.375,-7.375
1556907155164163245,-7.25,-7.25
1556907155236164064,-7.125,-7.125
1556907155308351185,-7.0,-7.0
1556907155380197409,-6.875,-6.875
1556907155452179695,-6.75,-6.75
1556907155524184130,-6.625,-6.625
1556907155596181150,-6.5,-6.5
1556907155668251947,-6.375,-6.375
1556907155740305784,-6.25,-6.25
1556907155812184297,-6.125,-6.125
1556907155884309886,-6.0,-6.0
1556907155956298325,-5.875,-5.875
1556907156028201559,-5.75,-5.75
1556907156100205144,-5.625,-5.625
1556907156172210723,-5.5,-5.5
1556907156244398387,-5.375,-5.375
1556907156316216001,-5.25,-5.25
1556907156388223706,-5.125,-5.125
1556907156460232361,-5.0,-5.0
1556907156532254752,-4.875,-4.875
1556907156604295855,-4.75,-4.75
1556907156676349356,-4.625,-4.625
1556907156748233268,-4.5,-4.5
1556907156820351848,-4.375,-4.375
1556907156892316202,-4.25,-4.25
1556907156964235755,-4.125,-4.125
1556907157036349523,-4.0,-4.0
1556907157108252074,-3.875,-3.875
1556907157180450489,-3.75,-3.75
1556907157252261317,-3.625,-3.625
1556907157324287666,-3.5,-3.5
1556907157396275129,-3.375,-3.375
1556907157468265384,-3.25,-3.25
1556907157540380869,-3.125,-3.125
1556907157612391104,-3.0,-3.0
1556907157684274068,-2.875,-2.875
1556907157756399783,-2.75,-2.75
1556907157828354117,-2.625,-2.625
1556907157900289325,-2.5,-2.5
1556907157976311630,-2.375,-2.375
1556907158048316332,-2.25,-2.25
1556907158120455830,-2.125,-2.125
1556907158192296852,-2.0,-2.0
1556907158264310700,-1.875,-1.875
1556907158336313552,-1.75,-1.75
1556907158408311414,-1.625,-1.625
1556907158480341686,-1.5,-1.5
1556907158552324516,-1.375,-1.375
1556907158624315590,-1.25,-1.25
1556907158696336875,-1.125,-1.125
1556907158768346028,-1.0,-1.0
1556907158840720635,-0.875,-0.875
1556907158912348211,-0.75,-0.75
1556907158984345584,-0.625,-0.625
1556907159056506285,-0.5,-0.5
1556907159128343112,-0.375,-0.375
1556907159200360355,-0.25,-0.25
1556907159272351783,-0.125,-0.125
1556907159344349279,0.0,0.0
1556907159416373276,0.125,0.125
1556907159488374177,0.25,0.25
1556907159560366473,0.375,0.375
1556907159632380087,0.5,0.5
1556907159704388158,0.625,0.625
1556907159776774083,0.75,0.75
1556907159848384518,0.875,0.875
1556907159920390884,1.0,1.0
1556907159992545259,1.125,1.125
1556907160064392946,1.25,1.25
1556907160136402099,1.375,1.375
1556907160208399084,1.5,1.5
1556907160280392836,1.625,1.625
1556907160352413375,1.75,1.75
1556907160424422848,1.875,1.875
1556907160496397083,2.0,2.0
1556907160568422327,2.125,2.125
1556907160640434180,2.25,2.25
1556907160712829575,2.375,2.375
1556907160784426624,2.5,2.5
1556907160856434185,2.625,2.625
1556907160928597462,2.75,2.75
1556907161000434303,2.875,2.875
1556907161072454989,3.0,3.0
1556907161144449901,3.125,3.125
1556907161216441062,3.25,3.25
1556907161288457841,3.375,3.375
1556907161360459499,3.5,3.5
1556907161432454944,3.625,3.625
1556907161504475051,3.75,3.75
1556907161576472733,3.875,3.875
1556907161648971314,4.0,4.0
1556907161720467435,4.125,4.125
1556907161792477473,4.25,4.25
1556907161864638311,4.375,4.375
1556907161936482491,4.5,4.5
1556907162008493930,4.625,4.625
1556907162080491311,4.75,4.75
1556907162152484913,4.875,4.875
1556907162224500204,5.0,5.0
1556907162296504350,5.125,5.125
1556907162368536509,5.25,5.25
1556907162440517401,5.375,5.375
1556907162512512116,5.5,5.5
1556907162584909868,5.625,5.625
1556907162656518351,5.75,5.75
1556907162728517667,5.875,5.875
1556907162800681832,6.0,6.0
1556907162872519107,6.125,6.125
1556907162944531065,6.25,6.25
1556907163016531221,6.375,6.375
1556907163088542828,6.5,6.5
1556907163160540396,6.625,6.625
1556907163232551539,6.75,6.75
1556907163304538041,6.875,6.875
1556907163376557641,7.0,7.0
1556907163448558667,7.125,7.125
1556907163520955171,7.25,7.25
1556907163592568779,7.375,7.375
1556907163664573421,7.5,7.5
1556907163736727779,7.625,7.625
1556907163808570078,7.75,7.75
1556907163880575917,7.875,7.875
1556907163956704359,8.0,8.0
1556907164028572380,8.125,8.125
1556907164100700324,8.25,8.25
1556907164172658401,8.375,8.375
1556907164244584540,8.5,8.5
1556907164316622887,8.625,8.625
1556907164388597021,8.75,8.75
1556907164460727313,8.875,8.875
1556907164532602907,9.0,9.0
1556907164604616289,9.125,9.125
1556907164676617121,9.25,9.25
1556907164748606410,9.375,9.375
1556907164820734117,9.5,9.5
1556907164892746851,9.625,9.625
