%time,field.left_wheels,field.right_wheels
1557359707503936666,0.0,-0.865238059854
1557359707587887144,0.0,-0.873975598535
1557359707671724222,0.0,-1.05140323583
1557359707755071729,0.0,-1.22132341181
1557359707838143509,0.0,-1.41203120141
1557359707934115497,0.0,-1.58907065285
1557359708034062087,-0.176206903292,-1.76206903292
1557359708134066863,-1.39475243417,-1.91778459699
1557359708234068133,-1.56883535767,-1.91746543716
1557359708334135045,-1.73520726613,-2.08224871935
1557359708434002475,-1.99173049218,-2.17279690056
1557359708534047905,-1.93485739623,-2.11075352316
1557359708634007167,-2.12413310661,-2.30114419883
1557359708738056832,-2.29300475771,-2.64577472043
1557359708834070013,-2.45862257119,-2.80985436708
1557359708934125818,-2.6796254146,-2.85826710891
1557359709034022144,-2.64688914675,-2.99980769965
1557359709134118795,-2.80397640324,-3.15447345365
1557359709234343531,-2.73464370759,-3.24738940276
1557359709334093866,-2.98172001795,-3.33251060829
1557359709434071394,-3.14421309221,-3.49357010245
1557359709534023834,-3.17439485599,-3.70346066532
1557359709634086113,-3.31446858623,-3.66336001636
1557359709734057231,-3.67683482429,-4.02700956947
1557359709834081645,-3.67591299125,-4.0259999428
1557359709934043633,-4.0283566309,-4.0283566309
1557359710034022534,-4.03611967804,-4.21160314231
1557359710134019418,-4.21230918703,-4.38782206983
1557359710234021959,-4.21266229818,-4.56371748969
1557359710334026928,-4.41334120025,-4.58987484826
1557359710434026646,-4.5929719534,-4.76962472084
1557359710534028560,-4.59142287855,-4.94460925382
1557359710634102322,-4.76319660626,-5.11602598451
1557359710734101952,-4.70689791902,-5.22988657669
1557359710834103476,-4.88285320505,-5.40601604845
1557359710934196979,-5.0690584715,-5.41864871092
1557359711034033265,-5.08172131184,-5.44470140554
1557359711134037516,-5.28932204959,-5.81825425455
1557359711234133692,-5.45598737009,-5.80798655526
1557359711334335378,-5.65219510351,-5.99475238251
1557359711434107307,-5.78998428629,-5.96543835558
1557359711534290192,-5.89216021998,-6.07071052968
1557359711634087802,-6.17503437859,-6.35146393226
1557359711734161691,-6.30314541308,-6.47823278566
1557359711834399721,-6.15395251487,-6.4958387657
1557359711934147794,-6.31317297763,-6.48853889368
1557359712034139069,-6.46256556363,-6.81189343193
1557359712134083983,-6.52514498176,-7.05421079109
1557359712234144764,-6.80338288752,-7.15227431765
1557359712334076578,-7.01816277127,-7.19361684055
1557359712434137676,-6.98480997525,-7.50867072339
1557359712534082535,-7.19964797704,-7.55085031738
1557359712634088478,-7.21174120411,-7.56353345797
1557359712734121226,-7.35182598251,-7.70191293406
1557359712834089059,-7.54768661757,-7.89874180908
1557359712934088559,-7.58902799302,-8.1184950623
1557359713034091470,-7.76813543516,-8.29778103302
1557359713134093189,-7.94803345097,-8.30127938212
1557359713234168256,-8.10756373931,-8.46006651059
1557359713334185545,-8.36990841517,-8.54428150716
1557359713434166616,-8.19485288015,-8.71792859591
1557359713534236985,-8.56710637541,-8.74194528103
1557359713634096792,-8.43645622868,-8.79545436607
1557359713734137693,-8.61529228095,-8.96693686384
1557359713834199330,-8.78668908191,-9.31389042682
1557359713934369933,-8.75382339382,-9.26875418169
1557359714034166900,-9.15044127145,-9.50238132035
1557359714134248642,-9.26093104663,-9.43902587445
1557359714234115664,-9.17356383429,-9.52639321253
1557359714334187519,-9.46342036095,-9.81391741135
1557359714434435265,-9.39803638293,-9.91065654927
1557359714534193353,-9.8196696553,-10.170372143
1557359714634189611,-9.93513017254,-10.1094307019
1557359714738226004,-10.0825802003,-10.25641779
1557359714834182550,-10.1178514738,-10.4667429039
1557359714934101560,-10.3517900876,-10.7026982262
1557359715034171159,-10.3008766288,-10.6500588874
1557359715134125358,-10.284026894,-10.8159593195
1557359715234120264,-10.5245993057,-10.8754192826
1557359715334117884,-10.8799747843,-11.0554582486
1557359715434118614,-10.9064760617,-11.0823869659
1557359715534148482,-10.9138094349,-11.2658678037
1557359715634135713,-10.9469311641,-11.4766213817
1557359715734134661,-11.1253708211,-11.655150384
1557359715834316227,-11.4824298835,-11.6590826509
1557359715934196767,-11.3314209162,-11.8544095738
1557359716034949506,-11.6810516362,-11.8544095738
1557359716134272387,-11.7142066766,-12.2387233934
1557359716234134172,-11.7923630333,-12.3283795348
1557359716334159240,-11.9921583449,-12.5212241542
1557359716434219857,-12.297237401,-12.472912221
1557359716534351242,-12.4020439616,-12.5742945722
1557359716634315678,-12.5204623795,-12.6943576904
1557359716734240157,-12.4963914866,-13.0319511218
1557359716834146621,-12.7318858779,-13.0855493745
1557359716934241298,-12.8167367095,-13.167880181
1557359717034457499,-12.9916775314,-13.1626206568
1557359717134211706,-12.9749054717,-13.3255785926
1557359717234239568,-13.2171412913,-13.564960799
1557359717334140948,-13.3616569023,-13.5398123277
1557359717434206312,-13.4300822936,-13.7789155999
1557359717534134579,-13.684270754,-14.0351494912
1557359717634194452,-13.6203794517,-14.1442401999
1557359717734175330,-13.826124012,-14.00113824
1557359717834153367,-13.8608714733,-14.2117796118
1557359717934147504,-13.8643556113,-14.2153519559
1557359718034142698,-14.0422076606,-14.3932628521
1557359718134158839,-14.1191218475,-14.4720998937
1557359718234150393,-14.3342642756,-14.6881967269
1557359718334183901,-14.617793347,-14.7939113391
1557359718434226131,-14.8076080662,-14.9838891146
1557359718534220390,-14.820478613,-15.1691957569
1557359718634222541,-14.994837185,-15.5179129007
1557359718734288415,-15.2135242494,-15.3883923442
1557359718834291166,-15.2088147574,-15.5625081239
1557359718934162705,-15.1678306914,-15.52057094
1557359719034247034,-15.1169101845,-15.4684662353
1557359719134385581,-14.9858031203,-15.3303043414
1557359719234225491,-14.7480258028,-15.0991692743
1557359719334277575,-14.6448717871,-15.0020637819
1557359719434171324,-14.4794202309,-14.8325768219
1557359719534240012,-14.2607605686,-14.788936886
1557359719634499751,-14.369778553,-14.7119161376
1557359719734272775,-13.9894475857,-14.3391837753
1557359719834276588,-13.7297499986,-14.2511329099
1557359719934178272,-13.9215158041,-14.2739592422
1557359720034243609,-13.7766215428,-13.9510091573
1557359720134163916,-13.684270754,-14.0351494912
1557359720234222947,-13.4480011521,-13.7972998834
1557359720334171188,-13.3356267014,-13.8620330186
1557359720434167859,-13.336743284,-13.6877102125
1557359720534176507,-13.3356267014,-13.5110954738
1557359720634172964,-13.1623629221,-13.3378610944
1557359720738232332,-12.7536577774,-13.1030730589
1557359720834177910,-12.7168535215,-13.0700994527
1557359720934177712,-12.540230556,-12.8934764871
1557359721034246720,-12.7168535215,-12.8934764871
1557359721134278676,-12.5235825871,-12.6975212342
1557359721234252778,-12.2071330126,-12.730295856
1557359721334321238,-12.2833203365,-12.4613394718
1557359721434196116,-11.9258810978,-12.2766423065
1557359721534192982,-12.161345609,-12.161345609
1557359721634491553,-11.7371746165,-12.0823856346
1557359721734240931,-11.5499736639,-11.8999728658
1557359721834256472,-11.5877345593,-11.7633062951
1557359721934300609,-11.6117101299,-11.7903518243
1557359722034204161,-11.2933936928,-11.6463122457
1557359722134269360,-11.036962988,-11.3873427654
1557359722234513293,-10.9466140529,-11.4597365866
1557359722334272942,-10.6973208788,-11.2234186269
1557359722434248658,-10.6794375643,-11.0295830582
1557359722534219920,-10.7278622065,-10.9037288
1557359722634264967,-10.6403021571,-10.81473334
1557359722734197820,-10.5325378492,-10.8836224441
1557359722834252586,-10.1330431656,-10.4824584471
1557359722934206265,-10.0530970861,-10.4058373348
1557359723034197320,-10.002557463,-10.3535243915
1557359723134198564,-9.82625125366,-10.1771887984
1557359723234259874,-9.77873396534,-10.1279744641
1557359723334204878,-9.53281699253,-10.0624179366
1557359723434205306,-9.36180685829,-9.71508258879
1557359723534221614,-9.36101717558,-9.53764014116
1557359723634281132,-9.17201903083,-9.34840401219
1557359723734282052,-9.06740078311,-9.24177387509
1557359723834283843,-8.91455110506,-9.26414134447
1557359723934393193,-8.87305202988,-9.05051307047
1557359724034219844,-8.77123352312,-8.94665819358
1557359724134228725,-8.45935445231,-8.81182755449
1557359724234530921,-8.45209739639,-8.79708096359
1557359724334224709,-8.24357887315,-8.76976475867
1557359724434277827,-8.42956310123,-8.42956310123
1557359724534328895,-8.03065647133,-8.38757453672
1557359724634229002,-7.93799221825,-8.11439204533
1557359724734301545,-7.88222663907,-8.23254782303
1557359724834547407,-7.69244064359,-7.863383769
1557359724934301736,-7.36351893778,-7.8894845762
1557359725034274970,-7.33649721515,-7.51117572028
1557359725134221408,-7.04946204359,-7.57817169686
1557359725234294885,-7.16719821556,-7.34200792813
1557359725334257242,-7.00408057174,-7.35428460033
1557359725434283004,-6.98772259817,-7.33710872808
1557359725534227910,-6.69755265421,-7.05005542549
1557359725634222619,-6.6678133507,-6.84328212308
1557359725734264989,-6.47444412612,-6.6494291025
1557359725834286378,-6.28790162948,-6.63722949778
1557359725934243870,-6.17763650617,-6.35414040635
1557359726034269271,-5.98851542871,-6.16464823543
1557359726134235725,-5.827575192,-6.18076156728
1557359726234302301,-5.82315612285,-5.9996153993
1557359726334309204,-5.75335379096,-5.92769784523
1557359726434316456,-5.75479127738,-5.75479127738
1557359726534388557,-5.51718644582,-5.69516020214
1557359726634243952,-5.45140653474,-5.45140653474
1557359726738297864,-5.070328263,-5.42000607424
1557359726834558453,-5.00473465361,-5.34988876765
1557359726934252888,-4.73884783541,-5.26538648379
1557359727034322866,-4.74003941533,-4.91559643071
1557359727134375294,-4.64468405198,-5.00196744059
1557359727234261501,-4.59181013944,-4.76841822173
1557359727334330526,-4.37974721745,-4.73012699485
1557359727434579722,-4.27357813533,-4.44452126074
1557359727534330126,-4.2091345051,-4.38451510947
1557359727634304519,-4.01760561782,-4.19228412295
1557359727734268989,-4.100714258,-4.27900618226
1557359727834324666,-3.83684676855,-4.18565102024
1557359727934255072,-3.86095979049,-3.86095979049
1557359728034327473,-3.49940708478,-3.67437743902
1557359728134291518,-3.50174745171,-3.50174745171
1557359728234272536,-3.33362731635,-3.50908138563
1557359728334265013,-2.98321889247,-3.33418582099
1557359728434270900,-2.80844153212,-3.15949672363
1557359728534268059,-2.64622033681,-2.99904971505
1557359728634295870,-2.64310354937,-2.81931045267
1557359728734276469,-2.47188768222,-2.82501449396
1557359728834334776,-2.46835028981,-2.64466102479
1557359728934352213,-2.27651655986,-2.62674987676
1557359729034344270,-2.26609551664,-2.44041055638
1557359729134410971,-2.13586661728,-2.13586661728
1557359729234456299,-1.72904743165,-2.07485691799
1557359729334275350,-1.76266222682,-2.11519467219
1557359729434585792,-1.5565282831,-1.90242345712
1557359729534309454,-1.40023075083,-1.75028843854
1557359729634338937,-1.22859017955,-1.57961594514
1557359729734424102,-1.24613394718,-1.4241530825
1557359729834289115,-1.05857732204,-1.41143642939
1557359729934360425,-0.884681589579,-1.23855422541
1557359730034605246,-1.02549139035,-1.19640662207
1557359730134352702,-0.701522417516,-1.05228362627
1557359730234330541,-0.349298731224,-1.04789619367
1557359730334278294,-0.176295890447,-0.705183561788
1557359730434346228,0.0,-0.698073540483
1557359730534279012,0.0,-0.701875089547
1557359730634341957,0.0,0.0
1557359730734300426,0.0,0.0
1557359730834301400,0.0,0.0
1557359730934324242,0.0,0.0
1557359731034292867,0.0,0.0
1557359731134294478,0.0,0.0
1557359731234291104,0.0,0.0
1557359731334298487,0.0,0.0
1557359731434488733,0.0,0.0
1557359731534367140,0.0,0.0
1557359731634369182,0.0,0.0
