%time,field.left_wheels,field.right_wheels
1556908696530620705,0.0,0.0
1556908696610331595,0.0,0.0
1556908696690230182,0.0,0.0
1556908696769815639,0.0,0.0
1556908696849288717,0.0,0.0
1556908696928931526,0.0,0.0
1556908697008875076,0.0,0.0
1556908697089078108,0.0,0.0
1556908697168880031,0.0,0.0
1556908697248886498,0.0,0.0
1556908697328882568,0.0,0.0
1556908697408914829,0.0,0.0
1556908697488992227,0.0,0.0
1556908697568901251,0.0,0.0
1556908697648947889,0.0,0.263578540836
1556908697728906883,0.0,0.0
1556908697808921145,0.0,0.0
1556908697888944324,0.0,0.0
1556908697968986316,0.794937484695,0.264979161565
1556908698048985448,1.30866984406,0.785201906438
1556908698129144490,1.54245374776,1.28537812314
1556908698208946690,1.58967379833,1.32472816527
1556908698288941201,1.60387638613,1.60387638613
1556908698368942710,2.10942492826,1.58206869619
1556908698448946380,2.165029274,1.89440061475
1556908698528957625,2.38904395194,2.12359462394
1556908698608954758,2.38874112361,2.12332544321
1556908698689000272,2.35855305899,2.09649160799
1556908698768960179,2.6441045285,2.37969407565
1556908698848964374,2.6558397235,2.39025575115
1556908698928971426,2.9206827917,2.65516617427
1556908699009036797,3.16214676026,2.89863453023
1556908699088979775,3.16692826864,2.90301757959
1556908699169182325,3.36719500612,3.10818000565
1556908699248989358,3.18337447904,3.18337447904
1556908699329001627,3.45346729095,3.45346729095
1556908699408988168,3.69521538565,3.43127142954
1556908699488997603,3.81343898955,3.54105049029
1556908699569007060,3.7195905242,3.7195905242
1556908699649004657,3.95616765558,3.69242314521
1556908699729185238,4.12536286732,3.60969250891
1556908699809008588,4.24880464988,3.98325435926
1556908699889018023,4.51149523515,3.98073108984
1556908699973162478,4.44170662522,4.18042976491
1556908700053089154,4.60723571557,4.60723571557
1556908700133020573,4.7786937141,4.51321072999
1556908700213240140,4.95128891155,4.69069475831
1556908700293187377,5.01177697549,5.01177697549
1556908700373033186,5.31842331737,4.78658098563
1556908700453062823,5.28887692072,5.28887692072
1556908700533046526,5.45060554078,5.17807526374
1556908700613094451,5.42448890412,5.42448890412
1556908700693083063,5.54142603785,5.54142603785
1556908700773385577,5.64181424076,5.3853681389
1556908700853089574,5.85770346089,5.85770346089
1556908700933170896,5.79435290695,5.79435290695
1556908701013202865,5.99814310815,5.99814310815
1556908701093159767,6.2730940753,6.00035085464
1556908701173192675,6.36836261067,6.10301416856
1556908701253339277,6.53192150768,6.27064464737
1556908701333267761,6.52947725334,6.26829816321
1556908701413123126,6.71280531031,6.71280531031
1556908701493123447,6.90255758704,6.63707460292
1556908701573370722,7.14359174517,6.87901427312
1556908701653137852,6.98489913265,6.98489913265
1556908701733140278,7.16804057116,6.90255758704
1556908701813525942,7.42784151554,7.17170904949
1556908701893142133,7.4325811838,7.16713185581
1556908701973212414,7.61502749474,7.35244033975
1556908702053217591,7.89543342568,7.3690711973
1556908702133237577,7.83709184421,7.56684729786
1556908702213171566,7.96953990219,7.96953990219
1556908702293371052,8.28233380677,8.02351087531
1556908702373320012,8.39436926766,8.13204522805
1556908702453169209,8.54855173535,8.28140949362
1556908702533175105,8.25718566815,8.25718566815
1556908702613181050,8.4003430782,8.4003430782
1556908702693213823,8.61891020902,8.61891020902
1556908702773187715,8.75649858967,8.75649858967
1556908702853475649,8.71916746299,8.46272136114
1556908702933187482,8.70905273877,8.44514204972
1556908703013265459,8.69043623596,8.42708968335
1556908703093265744,8.57699556009,8.30896444884
1556908703173263387,8.20045091312,8.47379927689
1556908703253230208,8.41756462658,8.154515732
1556908703333412247,8.08949044251,7.82853913791
1556908703413374893,7.87268007098,7.87268007098
1556908703493217682,7.75404808974,7.75404808974
1556908703573221135,7.65340998256,7.65340998256
1556908703653247880,7.38908553931,7.38908553931
1556908703733233051,7.30037071353,7.30037071353
1556908703813267695,7.40536206351,7.14088484696
1556908703893524123,7.39078400234,7.13592938157
1556908703973240598,7.17258591197,7.17258591197
1556908704053322189,6.84012976254,6.84012976254
1556908704133321843,6.58200896126,6.58200896126
1556908704213310159,6.53647406638,6.53647406638
1556908704293257530,6.64128325183,6.37563192175
1556908704373501213,6.49143036126,6.49143036126
1556908704453424939,6.28947482398,6.02741337298
1556908704533270041,6.37725008084,5.8458125741
1556908704613271592,6.1076566842,5.84210639359
1556908704693276293,5.99332663862,5.7209027005
1556908704773288159,5.97390061569,5.70235967861
1556908704853283362,5.54142603785,5.54142603785
1556908704933598450,5.36238739328,5.36238739328
1556908705013285964,5.57443588785,5.57443588785
1556908705093383211,5.26296078259,5.26296078259
1556908705173372392,5.23075695477,5.23075695477
1556908705253354928,4.88583634119,5.15727169348
1556908705333304952,5.06278722115,4.79632473583
1556908705413519335,4.69829453287,4.69829453287
1556908705493493574,4.42349585768,4.68370149637
1556908705573319580,4.54257720874,4.2753667847
1556908705653316874,4.2461131625,3.98073108984
1556908705733323987,4.06678684044,4.06678684044
1556908705813334934,4.07787228011,3.8060141281
1556908705893341462,4.26068976081,3.99439665076
1556908705977349303,4.00509019704,3.73808418391
1556908706057342929,3.71581952562,3.71581952562
1556908706137547754,3.60303915928,3.34567921933
1556908706217356198,3.71440748125,3.44909266116
1556908706297355359,3.71911862102,3.18781596088
1556908706377348363,3.44909266116,3.18377784107
1556908706457357665,3.24544717967,3.24544717967
1556908706537378473,3.18539193591,2.91994260792
1556908706617375124,2.91883286322,2.91883286322
1556908706697410075,2.63611724211,2.63611724211
1556908706777366040,2.63977200584,2.63977200584
1556908706857379517,2.65718753368,2.39146878031
1556908706937397500,2.1203697025,2.38541591532
1556908707017408549,2.13414364026,2.13414364026
1556908707097386976,1.84597905493,1.84597905493
1556908707177595704,2.07083942516,1.81198449702
1556908707257400892,1.85696844611,1.59168723952
1556908707337405443,1.59613511564,-17432.4556879
1556908707417394717,1.58346413432,1.58346413432
1556908707497410846,1.08209519542,1.35261899428
1556908707577422392,1.06125928036,1.06125928036
1556908707657421750,1.06152829062,1.06152829062
1556908707737469521,1.04772141493,0.785791061199
1556908707817417535,1.06247065051,0.531235325255
1556908707897430096,0.796045326334,0.530696884223
1556908707977442381,0.531033234855,0.0
1556908708057535169,0.530831360803,0.530831360803
1556908708137439209,0.0,-0.26558397235
1556908708217639505,0.0,0.0
1556908708297582318,0.0,0.0
1556908708377452572,0.0,0.0
1556908708457451020,0.0,0.0
1556908708537458357,0.0,0.0
1556908708617468953,0.0,0.0
1556908708697463787,0.0,0.0
1556908708777520447,0.0,0.0
1556908708857476576,0.0,0.0
1556908708937486585,0.0,0.0
1556908709017475085,0.0,0.0
1556908709097496268,0.0,0.0
1556908709177485415,0.0,0.0
1556908709257686526,0.0,0.0
1556908709337499065,0.0,0.0
1556908709417513746,0.0,0.0
1556908709497508597,0.0,0.0
1556908709581539265,0.0,0.0
1556908709661516459,0.0,0.0
1556908709741511831,0.0,0.0
1556908709821795634,0.0,-1.03248471208
1556908709901519597,0.0,-1.31905484552
1556908709981665457,-0.260302651147,-1.30151325573
1556908710061598736,-1.04654354697,-1.8314512072
1556908710145545432,-1.61632284583,-1.79591427314
1556908710225530678,-1.60305797122,-1.87023429976
1556908710309566285,-1.77988884773,-2.13586661728
1556908710393551396,-1.95273328292,-1.95273328292
1556908710473571372,-2.10439115665,-2.10439115665
1556908710553653477,-2.35914357719,-2.35914357719
1556908710633554456,-2.63910689054,-2.37519620148
1556908710713760737,-2.31481715519,-2.57201906132
1556908710793569397,-2.63611724211,-2.89972896632
1556908710877584763,-2.83193807225,-2.83193807225
1556908710957564991,-2.63910689054,-3.16692826864
1556908711041575695,-2.88310451619,-3.24349258071
1556908711121579743,-3.16932426345,-3.16932426345
1556908711205681166,-3.15711531312,-3.50790590347
1556908711289594267,-3.41048230521,-3.58998137391
1556908711369590394,-3.42954259835,-3.69335356746
1556908711453592761,-3.3901437482,-3.74700098486
1556908711537607802,-3.73015848255,-3.90778507696
1556908711617689224,-3.69568080818,-3.95965800876
1556908711697619002,-3.71534901718,-3.98073108984
1556908711781608932,-3.8889850501,-4.24252914556
1556908711865622983,-4.0920054923,-4.44783205685
1556908711947621042,-4.2247004264,-4.43593544772
1556908712029623955,-4.48478647477,-4.74859744387
1556908712109911363,-4.60475326037,-4.86057288595
1556908712193632621,-4.77526338254,-4.9521249893
