%time,field.left_wheels,field.right_wheels
1556897834956557519,0.0,0.0
1556897835036323241,0.0,0.0
1556897835116325218,0.0,0.0
1556897835200347116,0.0,0.0
1556897835296197391,0.0,0.0
1556897835392289081,0.0,0.0
1556897835492491680,0.0,0.0
1556897835596548072,0.0,0.0
1556897835696251252,0.0,0.0
1556897835796474753,0.0,0.0
1556897835896208578,0.0,0.0
1556897835996236805,0.0,0.0
1556897836096221317,0.0,0.0
1556897836196219960,0.0,0.0
1556897836296283188,0.0,0.0
1556897836396244017,0.0,0.0
1556897836496301417,0.0,0.0
1556897836596300067,0.0,0.0
1556897836696262646,0.0,0.0
1556897836796266685,0.0,0.0
1556897836896265806,0.0,0.0
1556897836996379442,0.0,0.0
1556897837096540062,0.0,0.0
1556897837196283681,0.0,0.0
1556897837296355976,0.0,0.0
1556897837396359837,0.0,0.0
1556897837496302386,0.0,0.0
1556897837596369178,0.0,0.0
1556897837696313972,0.0,0.0
1556897837796322225,0.0,0.0
1556897837896349005,0.0,0.0
1556897837996398466,0.0,0.0
1556897838096394070,0.0,0.0
1556897838196661403,0.0,0.0
1556897838296380810,0.0,0.0
1556897838396611177,0.0,0.0
1556897838496338851,0.0,0.0
1556897838596341966,0.0,0.0
1556897838696382959,0.0,0.0
1556897838796389257,0.0,0.0
1556897838896442584,0.0,0.0
1556897838996433163,0.0,0.0
1556897839096460320,0.0,0.0
1556897839196414881,0.0,0.0
1556897839296422219,0.0,0.0
1556897839396425397,0.0,0.0
1556897839496429681,0.0,0.0
1556897839596542169,0.0,0.0
1556897839696701047,0.0,0.0
1556897839796440334,0.0,0.0
1556897839896517098,0.0,0.0
1556897840000574423,0.0,0.0
1556897840096460575,0.0,0.0
1556897840196530451,0.0,0.0
1556897840296555189,0.0,0.0
1556897840396501224,0.0,0.0
1556897840496483356,0.0,0.0
1556897840596557233,0.0,0.0
1556897840696554730,0.0,0.0
1556897840796848916,0.0,0.0
1556897840896536721,0.0,0.0
1556897840996712516,0.0,0.0
1556897841096497048,0.0,0.0
1556897841196505659,0.0,0.0
1556897841296507718,0.0,0.0
1556897841396508509,0.0,0.0
1556897841496564127,0.0,0.0
1556897841596528961,0.0,0.0
1556897841696585993,0.0,0.0
1556897841796564727,0.0,0.0
1556897841896541499,0.0,0.0
1556897841996562040,0.0,0.0
1556897842096550347,0.0,0.0
1556897842196656966,0.0,0.0
1556897842296899388,0.0,0.0
1556897842396558443,0.0,0.0
1556897842496685791,0.0,0.0
1556897842596646655,0.0,0.0
1556897842696580995,0.0,0.0
1556897842796650960,0.0,0.0
1556897842896587322,0.0,0.0
1556897842996595196,0.0,0.0
1556897843096601736,0.0,0.0
1556897843196740263,0.0,0.0
1556897843296679621,0.0,0.0
1556897843396955288,0.0,0.0
1556897843496661630,0.0,0.0
1556897843597032312,0.0,0.0
1556897843696626365,0.0,0.0
1556897843796648185,0.0,0.0
1556897843896629423,0.0,0.0
1556897843996634315,-7.0,-7.0
1556897844096688655,-7.0,-7.0
1556897844196651541,-7.0,-7.0
1556897844296711725,-7.0,-7.0
1556897844396665848,-7.0,-7.0
1556897844496665034,-7.0,-7.0
1556897844596697945,-7.0,-7.0
1556897844696676781,-7.0,-7.0
1556897844796792682,-7.0,-7.0
1556897844896929850,-7.0,-7.0
1556897844996684004,-7.0,-7.0
1556897845096808250,-7.0,-7.0
1556897845196762394,-7.0,-7.0
1556897845296708838,-7.0,-7.0
1556897845396762313,-7.0,-7.0
1556897845496711749,-7.0,-7.0
1556897845596741321,-7.0,-7.0
1556897845696730027,-7.0,-7.0
1556897845796801549,-7.0,-7.0
1556897845896803038,-7.0,-7.0
1556897846000856339,-7.0,-7.0
1556897846096780818,-7.0,-7.0
1556897846196973787,-7.0,-7.0
1556897846296877454,-7.0,-7.0
1556897846396751759,-7.0,-7.0
1556897846496742904,-7.0,-7.0
1556897846596755571,-7.0,-7.0
1556897846696953989,-7.0,-7.0
1556897846796772815,-7.0,-7.0
1556897846896825512,-7.0,-7.0
1556897847004817880,-7.0,-7.0
1556897847096790865,-7.0,-7.0
1556897847201005624,-7.0,-7.0
1556897847296900478,-7.0,-7.0
1556897847396850381,-7.0,-7.0
1556897847500867927,-7.0,-7.0
1556897847596875883,-7.0,-7.0
1556897847700929270,-7.0,-7.0
1556897847796882391,-7.0,-7.0
1556897847896821690,-7.0,-7.0
