%time,field.left_wheels,field.right_wheels
1557326468879810626,5.0,5.0
1557326468979940141,5.0,5.0
1557326469079805585,5.0,5.0
1557326469179838403,5.0,5.0
1557326469279851393,5.0,5.0
1557326469379882271,5.0,5.0
1557326469479836026,5.0,5.0
1557326469580014407,5.0,5.0
1557326469679908702,5.0,5.0
1557326469779910555,5.0,5.0
1557326469879927540,-5.0,-5.0
1557326469979935784,-5.0,-5.0
1557326470080816640,-5.0,-5.0
1557326470179946396,-5.0,-5.0
1557326470279875563,-5.0,-5.0
1557326470379848568,-5.0,-5.0
1557326470479853323,-5.0,-5.0
1557326470579867691,-5.0,-5.0
1557326470679882120,-5.0,-5.0
1557326470779976087,-5.0,-5.0
1557326470879972368,-5.0,-5.0
1557326470979905486,-5.0,-5.0
1557326471079877429,-5.0,-5.0
1557326471179884238,-5.0,-5.0
1557326471279887645,-5.0,-5.0
1557326471379894218,-5.0,-5.0
1557326471479906174,-5.0,-5.0
1557326471580035307,-5.0,-5.0
1557326471679900676,-5.0,-5.0
1557326471779945610,-5.0,-5.0
1557326471879937383,-5.0,-5.0
1557326471979945506,-5.0,-5.0
1557326472080069507,-5.0,-5.0
1557326472180129706,-5.0,-5.0
1557326472280028149,-5.0,-5.0
1557326472380036277,-5.0,-5.0
1557326472480038653,-5.0,-5.0
1557326472580050213,-5.0,-5.0
1557326472680942652,-5.0,-5.0
1557326472780071061,-5.0,-5.0
1557326472879989636,-5.0,-5.0
1557326472979984932,-5.0,-5.0
1557326473079988974,-5.0,-5.0
1557326473179989086,-5.0,-5.0
1557326473279996112,-5.0,-5.0
1557326473380086986,-5.0,-5.0
1557326473480099181,-5.0,-5.0
1557326473580010883,-5.0,-5.0
1557326473680003980,-5.0,-5.0
1557326473779993438,-5.0,-5.0
1557326473879997051,-5.0,-5.0
1557326473980062113,-5.0,-5.0
1557326474080007159,-5.0,-5.0
1557326474180145342,-5.0,-5.0
1557326474280012456,-5.0,-5.0
1557326474380052353,-5.0,-5.0
1557326474480050222,-5.0,-5.0
1557326474580052685,-5.0,-5.0
1557326474680070304,-5.0,-5.0
1557326474780245756,-5.0,-5.0
1557326474880128767,5.0,5.0
1557326474980139889,5.0,5.0
1557326475080153477,5.0,5.0
1557326475180152839,5.0,5.0
1557326475281136678,5.0,5.0
1557326475380175189,5.0,5.0
1557326475480099220,5.0,5.0
1557326475580074698,5.0,5.0
1557326475680081383,5.0,5.0
1557326475780085698,5.0,5.0
1557326475880091073,5.0,5.0
1557326475980189889,5.0,5.0
1557326476080194978,5.0,5.0
1557326476180098592,5.0,5.0
1557326476280104103,5.0,5.0
1557326476380148839,5.0,5.0
1557326476480125121,5.0,5.0
1557326476580136819,5.0,5.0
1557326476680136383,5.0,5.0
1557326476780258975,5.0,5.0
1557326476880147575,5.0,5.0
1557326476980170137,5.0,5.0
1557326477080172048,5.0,5.0
1557326477180183746,5.0,5.0
1557326477280189010,5.0,5.0
1557326477380364210,5.0,5.0
1557326477480251507,5.0,5.0
1557326477580255212,5.0,5.0
1557326477680263931,5.0,5.0
1557326477780283245,5.0,5.0
1557326477881149690,5.0,5.0
1557326477980422388,5.0,5.0
1557326478080204248,5.0,5.0
1557326478180181604,5.0,5.0
1557326478280191300,5.0,5.0
1557326478380371001,5.0,5.0
1557326478480205557,5.0,5.0
1557326478580301644,5.0,5.0
1557326478680305031,5.0,5.0
1557326478780227275,5.0,5.0
1557326478880223762,5.0,5.0
1557326478980248131,5.0,5.0
1557326479080235753,5.0,5.0
1557326479180245125,5.0,5.0
1557326479280251432,5.0,5.0
1557326479380400263,5.0,5.0
1557326479480241936,5.0,5.0
1557326479580268975,5.0,5.0
1557326479680269723,5.0,5.0
1557326479780274642,5.0,5.0
1557326479880305018,-5.0,-5.0
1557326479980457587,-5.0,-5.0
1557326480080355369,-5.0,-5.0
1557326480180371162,-5.0,-5.0
1557326480280364133,-5.0,-5.0
1557326480380392048,-5.0,-5.0
1557326480481260613,-5.0,-5.0
1557326480580399643,-5.0,-5.0
1557326480680327714,-5.0,-5.0
1557326480780318338,-5.0,-5.0
1557326480880349026,-5.0,-5.0
1557326480980322242,-5.0,-5.0
1557326481080466482,-5.0,-5.0
1557326481184240117,-5.0,-5.0
1557326481280389882,-5.0,-5.0
1557326481380514611,-5.0,-5.0
1557326481480339085,-5.0,-5.0
1557326481580352585,-5.0,-5.0
1557326481680402446,-5.0,-5.0
1557326481780357495,-5.0,-5.0
1557326481880395310,-5.0,-5.0
1557326481980413042,-5.0,-5.0
1557326482080360080,-5.0,-5.0
1557326482180420993,-5.0,-5.0
1557326482280526178,-5.0,-5.0
1557326482380399683,-5.0,-5.0
1557326482480457084,-5.0,-5.0
1557326482580596227,-5.0,-5.0
1557326482680397421,-5.0,-5.0
1557326482780469686,-5.0,-5.0
1557326482880479530,-5.0,-5.0
1557326482980685143,-5.0,-5.0
1557326483081227654,-5.0,-5.0
1557326483180422375,-5.0,-5.0
1557326483280406296,-5.0,-5.0
1557326483380421525,-5.0,-5.0
1557326483480478075,-5.0,-5.0
1557326483580420934,-5.0,-5.0
1557326483680518202,-5.0,-5.0
1557326483780505341,-5.0,-5.0
1557326483880456648,-5.0,-5.0
1557326483980440978,-5.0,-5.0
1557326484080501407,-5.0,-5.0
1557326484180535869,-5.0,-5.0
1557326484284649878,-5.0,-5.0
1557326484380460617,-5.0,-5.0
1557326484480697252,-5.0,-5.0
1557326484584333878,-5.0,-5.0
1557326484680470489,-5.0,-5.0
1557326484780471937,-5.0,-5.0
1557326484880510892,5.0,5.0
1557326484980525983,5.0,5.0
1557326485080515155,5.0,5.0
1557326485180698930,5.0,5.0
1557326485280588616,5.0,5.0
1557326485380598969,5.0,5.0
1557326485480643520,5.0,5.0
1557326485581569128,5.0,5.0
1557326485681943180,5.0,5.0
1557326485780616507,5.0,5.0
1557326485880586309,5.0,5.0
1557326485980543743,5.0,5.0
1557326486080551243,5.0,5.0
1557326486180652693,5.0,5.0
1557326486280605705,5.0,5.0
1557326486380554995,5.0,5.0
1557326486480548528,5.0,5.0
1557326486580550164,5.0,5.0
1557326486680647998,5.0,5.0
1557326486780559836,5.0,5.0
1557326486880559410,5.0,5.0
1557326486980565101,5.0,5.0
1557326487080650567,5.0,5.0
1557326487180576283,5.0,5.0
1557326487280585072,5.0,5.0
1557326487380625595,5.0,5.0
1557326487480608486,5.0,5.0
1557326487580627742,5.0,5.0
1557326487680628952,5.0,5.0
1557326487780937268,5.0,5.0
1557326487880690543,5.0,5.0
1557326487980715476,5.0,5.0
1557326488080709080,5.0,5.0
1557326488180919017,5.0,5.0
1557326488281402514,5.0,5.0
1557326488380654634,5.0,5.0
1557326488480684880,5.0,5.0
1557326488580650122,5.0,5.0
1557326488680647997,5.0,5.0
1557326488780838068,5.0,5.0
1557326488880644757,5.0,5.0
1557326488980681333,5.0,5.0
1557326489080712030,5.0,5.0
1557326489180664817,5.0,5.0
1557326489280769979,5.0,5.0
1557326489380681718,5.0,5.0
1557326489480711588,5.0,5.0
1557326489580690042,5.0,5.0
1557326489680774423,5.0,5.0
1557326489780707009,5.0,5.0
1557326489880695177,-5.0,-5.0
1557326489980737777,-5.0,-5.0
1557326490080747694,-5.0,-5.0
1557326490180746654,-5.0,-5.0
1557326490280753950,-5.0,-5.0
1557326490380952423,-5.0,-5.0
1557326490480821212,-5.0,-5.0
1557326490580815963,-5.0,-5.0
1557326490680822552,-5.0,-5.0
1557326490781039405,-5.0,-5.0
1557326490881610736,-5.0,-5.0
1557326490980937128,-5.0,-5.0
1557326491080750994,-5.0,-5.0
1557326491180755635,-5.0,-5.0
1557326491280766837,-5.0,-5.0
1557326491380988809,-5.0,-5.0
1557326491480757743,-5.0,-5.0
1557326491580775266,-5.0,-5.0
1557326491680769459,-5.0,-5.0
1557326491780775116,-5.0,-5.0
1557326491880867093,-5.0,-5.0
1557326491980825806,-5.0,-5.0
1557326492080785092,-5.0,-5.0
1557326492180801321,-5.0,-5.0
1557326492280876095,-5.0,-5.0
1557326492380796964,-5.0,-5.0
1557326492480823945,-5.0,-5.0
1557326492580835279,-5.0,-5.0
1557326492680837102,-5.0,-5.0
1557326492780840303,-5.0,-5.0
1557326492880848457,-5.0,-5.0
1557326492981047951,-5.0,-5.0
1557326493080911314,-5.0,-5.0
1557326493180916539,-5.0,-5.0
1557326493280925161,-5.0,-5.0
1557326493381149521,-5.0,-5.0
1557326493481622075,-5.0,-5.0
1557326493580875320,-5.0,-5.0
1557326493680880409,-5.0,-5.0
1557326493780884787,-5.0,-5.0
1557326493880892007,-5.0,-5.0
1557326493981345483,-5.0,-5.0
1557326494080868844,-5.0,-5.0
1557326494180889456,-5.0,-5.0
1557326494280879894,-5.0,-5.0
1557326494380901916,-5.0,-5.0
1557326494480956704,-5.0,-5.0
1557326494580979730,-5.0,-5.0
1557326494680913778,-5.0,-5.0
1557326494780917572,-5.0,-5.0
1557326494880950998,5.0,5.0
1557326494980932045,5.0,5.0
1557326495080932919,5.0,5.0
1557326495180955811,5.0,5.0
1557326495280951538,5.0,5.0
1557326495380953983,5.0,5.0
1557326495480959166,5.0,5.0
1557326495581147982,5.0,5.0
1557326495681027048,5.0,5.0
1557326495781035522,5.0,5.0
