%time,field.left_wheels,field.right_wheels
1557276012099901087,3.875,3.875
1557276012199888254,4.0,4.0
1557276012299560647,4.125,4.125
1557276012399578478,4.25,4.25
1557276012499757976,4.375,4.375
1557276012599678318,4.5,4.5
1557276012700881203,4.625,4.625
1557276012799802537,4.75,4.75
1557276012899953623,4.875,4.875
1557276012999681205,5.0,5.0
1557276013099675813,4.875,4.875
1557276013200306773,4.75,4.75
1557276013300044137,4.625,4.625
1557276013399865142,4.5,4.5
1557276013499655342,4.375,4.375
1557276013599700335,4.25,4.25
1557276013699964796,4.125,4.125
1557276013799694774,4.0,4.0
1557276013900718035,3.875,3.875
1557276014000249519,3.75,3.75
1557276014099817120,3.625,3.625
1557276014199734265,3.5,3.5
1557276014300088153,3.375,3.375
1557276014399927728,3.25,3.25
1557276014499619321,3.125,3.125
1557276014599625546,3.0,3.0
1557276014700097061,2.875,2.875
1557276014800290124,2.75,2.75
1557276014899876121,2.625,2.625
1557276014999777682,2.5,2.5
1557276015099720403,2.375,2.375
1557276015199988271,2.25,2.25
1557276015299856638,2.125,2.125
1557276015399748002,2.0,2.0
1557276015499791444,1.875,1.875
1557276015599873230,1.75,1.75
1557276015699802046,1.625,1.625
1557276015799772334,1.5,1.5
1557276015900045810,1.375,1.375
1557276015999675280,1.25,1.25
1557276016099790068,1.125,1.125
1557276016199894359,1.0,1.0
1557276016299924035,0.875,0.875
1557276016400389309,0.75,0.75
1557276016500492871,0.625,0.625
1557276016600304303,0.5,0.5
1557276016699918798,0.375,0.375
1557276016799918700,0.25,0.25
1557276016899696546,0.125,0.125
1557276017000113168,0.0,0.0
1557276017099854468,-0.125,-0.125
1557276017199802813,-0.25,-0.25
1557276017299900638,-0.375,-0.375
1557276017399700868,-0.5,-0.5
1557276017501633998,-0.625,-0.625
1557276017600401513,-0.75,-0.75
1557276017699857966,-0.875,-0.875
1557276017799767696,-1.0,-1.0
1557276017899781939,-1.125,-1.125
1557276017999738585,-1.25,-1.25
1557276018099868428,-1.375,-1.375
1557276018199915061,-1.5,-1.5
1557276018300245885,-1.625,-1.625
1557276018400655856,-1.75,-1.75
1557276018499927062,-1.875,-1.875
1557276018599834584,-2.0,-2.0
1557276018700155064,-2.125,-2.125
1557276018799904258,-2.25,-2.25
1557276018899916897,-2.375,-2.375
1557276019000194297,-2.5,-2.5
1557276019101239501,-2.625,-2.625
1557276019200028677,-2.75,-2.75
1557276019299991564,-2.875,-2.875
1557276019400020190,-3.0,-3.0
1557276019499954092,-3.125,-3.125
1557276019599966903,-3.25,-3.25
1557276019699955179,-3.375,-3.375
1557276019800160220,-3.5,-3.5
1557276019900041991,-3.625,-3.625
1557276019999898855,-3.75,-3.75
1557276020099774333,-3.875,-3.875
1557276020200129691,-4.0,-4.0
1557276020299873145,-4.125,-4.125
1557276020399949860,-4.25,-4.25
1557276020499888057,-4.375,-4.375
1557276020599790138,-4.5,-4.5
1557276020700479539,-4.625,-4.625
1557276020799895433,-4.75,-4.75
1557276020899877591,-4.875,-4.875
1557276021000064019,-5.0,-5.0
1557276021100322362,-4.875,-4.875
1557276021200328550,-4.75,-4.75
1557276021299834819,-4.625,-4.625
1557276021399951373,-4.5,-4.5
1557276021500002859,-4.375,-4.375
1557276021600008377,-4.25,-4.25
1557276021701499709,-4.125,-4.125
1557276021800140893,-4.0,-4.0
1557276021899832053,-3.875,-3.875
1557276022000062775,-3.75,-3.75
1557276022099900461,-3.625,-3.625
1557276022199896153,-3.5,-3.5
1557276022299941104,-3.375,-3.375
1557276022399920369,-3.25,-3.25
1557276022499837352,-3.125,-3.125
1557276022599934146,-3.0,-3.0
1557276022699946376,-2.875,-2.875
1557276022800432217,-2.75,-2.75
1557276022899970167,-2.625,-2.625
1557276023000081149,-2.5,-2.5
1557276023100071350,-2.375,-2.375
1557276023200137604,-2.25,-2.25
1557276023299966546,-2.125,-2.125
1557276023400315787,-2.0,-2.0
1557276023499944490,-1.875,-1.875
1557276023600521021,-1.75,-1.75
1557276023700316838,-1.625,-1.625
1557276023800048399,-1.5,-1.5
1557276023900481572,-1.375,-1.375
1557276024000103290,-1.25,-1.25
1557276024100268987,-1.125,-1.125
1557276024199982761,-1.0,-1.0
1557276024301219239,-0.875,-0.875
1557276024400159524,-0.75,-0.75
1557276024499386249,-0.625,-0.625
1557276024600001812,-0.5,-0.5
1557276024699977153,-0.375,-0.375
1557276024800079830,-0.25,-0.25
1557276024900037208,-0.125,-0.125
1557276025000442304,0.0,0.0
1557276025100014076,0.125,0.125
1557276025200017926,0.25,0.25
1557276025300178641,0.375,0.375
1557276025400056698,0.5,0.5
1557276025499910049,0.625,0.625
1557276025600148074,0.75,0.75
1557276025699908385,0.875,0.875
1557276025800102214,1.0,1.0
1557276025900122235,1.125,1.125
1557276026000311607,1.25,1.25
1557276026100159637,1.375,1.375
1557276026200075283,1.5,1.5
1557276026300438282,1.625,1.625
1557276026400075771,1.75,1.75
1557276026500018349,1.875,1.875
1557276026600369538,2.0,2.0
1557276026700061474,2.125,2.125
1557276026800121637,2.25,2.25
1557276026901221587,2.375,2.375
1557276027000053322,2.5,2.5
1557276027100156108,2.625,2.625
1557276027200322003,2.75,2.75
1557276027300338589,2.875,2.875
1557276027400352154,3.0,3.0
1557276027500449317,3.125,3.125
1557276027600532248,3.25,3.25
1557276027700255390,3.375,3.375
1557276027799990931,3.5,3.5
1557276027900074042,3.625,3.625
1557276028000143196,3.75,3.75
1557276028099951410,3.875,3.875
1557276028200066890,4.0,4.0
1557276028300113348,4.125,4.125
1557276028400383975,4.25,4.25
1557276028500284274,4.375,4.375
1557276028600213255,4.5,4.5
1557276028700035736,4.625,4.625
1557276028800259157,4.75,4.75
1557276028900898964,4.875,4.875
1557276029000289245,5.0,5.0
1557276029100220252,4.875,4.875
1557276029200295890,4.75,4.75
1557276029300176545,4.625,4.625
1557276029400329349,4.5,4.5
1557276029501101322,4.375,4.375
1557276029600380260,4.25,4.25
1557276029700140205,4.125,4.125
1557276029800337819,4.0,4.0
1557276029900031004,3.875,3.875
1557276030000244668,3.75,3.75
1557276030100053858,3.625,3.625
1557276030200381229,3.5,3.5
1557276030300184503,3.375,3.375
1557276030400142169,3.25,3.25
1557276030500101761,3.125,3.125
1557276030600229790,3.0,3.0
1557276030700079043,2.875,2.875
1557276030800084183,2.75,2.75
1557276030900565599,2.625,2.625
1557276031000655655,2.5,2.5
1557276031100391005,2.375,2.375
1557276031200312792,2.25,2.25
1557276031300644561,2.125,2.125
1557276031400151487,2.0,2.0
1557276031500813709,1.875,1.875
1557276031600729038,1.75,1.75
1557276031700130900,1.625,1.625
1557276031800303468,1.5,1.5
1557276031900146891,1.375,1.375
1557276032000428597,1.25,1.25
1557276032101432841,1.125,1.125
1557276032204200270,1.0,1.0
1557276032300367078,0.875,0.875
1557276032402457760,0.75,0.75
1557276032500273165,0.625,0.625
1557276032600256877,0.5,0.5
1557276032700583207,0.375,0.375
1557276032800326782,0.25,0.25
1557276032900293871,0.125,0.125
1557276033000314896,0.0,0.0
1557276033100501346,-0.125,-0.125
1557276033200751540,-0.25,-0.25
1557276033300150304,-0.375,-0.375
1557276033400353338,-0.5,-0.5
1557276033500423298,-0.625,-0.625
1557276033600157909,-0.75,-0.75
1557276033700168742,-0.875,-0.875
1557276033799583545,-1.0,-1.0
1557276033900615500,-1.125,-1.125
1557276034000560014,-1.25,-1.25
1557276034100681626,-1.375,-1.375
1557276034200770089,-1.5,-1.5
1557276034300432620,-1.625,-1.625
1557276034400242358,-1.75,-1.75
1557276034500590598,-1.875,-1.875
1557276034600635169,-2.0,-2.0
1557276034701495325,-2.125,-2.125
1557276034800449378,-2.25,-2.25
1557276034900476788,-2.375,-2.375
1557276035000224542,-2.5,-2.5
1557276035100781291,-2.625,-2.625
1557276035200476630,-2.75,-2.75
1557276035300719021,-2.875,-2.875
1557276035400324894,-3.0,-3.0
1557276035500347649,-3.125,-3.125
1557276035601071389,-3.25,-3.25
1557276035700291967,-3.375,-3.375
1557276035800387738,-3.5,-3.5
1557276035900208977,-3.625,-3.625
1557276036000266178,-3.75,-3.75
1557276036100314385,-3.875,-3.875
1557276036200667612,-4.0,-4.0
1557276036300387359,-4.125,-4.125
1557276036400378225,-4.25,-4.25
1557276036500325880,-4.375,-4.375
1557276036600354823,-4.5,-4.5
1557276036700830429,-4.625,-4.625
1557276036800433180,-4.75,-4.75
1557276036900588115,-4.875,-4.875
1557276037000581363,-5.0,-5.0
1557276037100266329,-4.875,-4.875
1557276037200392651,-4.75,-4.75
1557276037301400251,-4.625,-4.625
1557276037400463658,-4.5,-4.5
1557276037500260570,-4.375,-4.375
1557276037600397542,-4.25,-4.25
1557276037700346180,-4.125,-4.125
1557276037800633971,-4.0,-4.0
1557276037900399884,-3.875,-3.875
1557276038000333248,-3.75,-3.75
1557276038100845686,-3.625,-3.625
1557276038200442240,-3.5,-3.5
1557276038300488797,-3.375,-3.375
1557276038400410121,-3.25,-3.25
1557276038500370494,-3.125,-3.125
1557276038600250621,-3.0,-3.0
1557276038700585770,-2.875,-2.875
1557276038801817185,-2.75,-2.75
1557276038900378379,-2.625,-2.625
1557276039000567604,-2.5,-2.5
1557276039100404180,-2.375,-2.375
1557276039200537293,-2.25,-2.25
1557276039300533048,-2.125,-2.125
1557276039400577618,-2.0,-2.0
1557276039500406921,-1.875,-1.875
1557276039600396488,-1.75,-1.75
1557276039700457734,-1.625,-1.625
1557276039800705000,-1.5,-1.5
1557276039901528555,-1.375,-1.375
1557276040000570514,-1.25,-1.25
1557276040100430358,-1.125,-1.125
1557276040200792099,-1.0,-1.0
1557276040300500932,-0.875,-0.875
1557276040400606198,-0.75,-0.75
1557276040500404856,-0.625,-0.625
1557276040600548024,-0.5,-0.5
1557276040700644766,-0.375,-0.375
1557276040800538478,-0.25,-0.25
1557276040900418151,-0.125,-0.125
1557276041000420788,0.0,0.0
1557276041100566458,0.125,0.125
1557276041200377083,0.25,0.25
1557276041300532356,0.375,0.375
1557276041400356180,0.5,0.5
1557276041500779288,0.625,0.625
1557276041600627694,0.75,0.75
1557276041700751031,0.875,0.875
1557276041801036473,1.0,1.0
1557276041900661174,1.125,1.125
1557276042000555892,1.25,1.25
1557276042100889846,1.375,1.375
1557276042200960848,1.5,1.5
1557276042300587633,1.625,1.625
1557276042400899738,1.75,1.75
1557276042501763826,1.875,1.875
1557276042600513006,2.0,2.0
1557276042700439169,2.125,2.125
1557276042800409994,2.25,2.25
1557276042900544845,2.375,2.375
1557276043000843133,2.5,2.5
1557276043100492046,2.625,2.625
1557276043200788014,2.75,2.75
1557276043300679193,2.875,2.875
1557276043400552283,3.0,3.0
1557276043500526462,3.125,3.125
1557276043600512019,3.25,3.25
1557276043700501649,3.375,3.375
1557276043801358240,3.5,3.5
1557276043900903674,3.625,3.625
1557276044000560954,3.75,3.75
1557276044100459362,3.875,3.875
1557276044200531291,4.0,4.0
1557276044300562712,4.125,4.125
1557276044400708915,4.25,4.25
1557276044501077721,4.375,4.375
1557276044600626045,4.5,4.5
1557276044700472901,4.625,4.625
1557276044800545564,4.75,4.75
1557276044900764646,4.875,4.875
1557276045001238771,5.0,5.0
1557276045101345731,4.875,4.875
1557276045200570883,4.75,4.75
1557276045300807596,4.625,4.625
1557276045400614644,4.5,4.5
1557276045500842677,4.375,4.375
1557276045601650127,4.25,4.25
1557276045700487144,4.125,4.125
1557276045800608734,4.0,4.0
1557276045900567295,3.875,3.875
1557276046000484174,3.75,3.75
1557276046100769540,3.625,3.625
1557276046200707485,3.5,3.5
1557276046300585260,3.375,3.375
1557276046400785872,3.25,3.25
1557276046500565303,3.125,3.125
1557276046600580495,3.0,3.0
1557276046700729156,2.875,2.875
1557276046800655753,2.75,2.75
1557276046900892530,2.625,2.625
1557276047000634778,2.5,2.5
1557276047100836397,2.375,2.375
1557276047201268804,2.25,2.25
1557276047300789061,2.125,2.125
1557276047400550451,2.0,2.0
1557276047500661040,1.875,1.875
1557276047600801754,1.75,1.75
1557276047701466530,1.625,1.625
1557276047801744589,1.5,1.5
1557276047900613858,1.375,1.375
1557276048001355519,1.25,1.25
1557276048100704674,1.125,1.125
1557276048200961782,1.0,1.0
1557276048300799348,0.875,0.875
1557276048400653123,0.75,0.75
1557276048500743397,0.625,0.625
1557276048600712621,0.5,0.5
1557276048700892598,0.375,0.375
1557276048800659919,0.25,0.25
1557276048900884739,0.125,0.125
1557276049000651770,0.0,0.0
1557276049100656081,-0.125,-0.125
1557276049200712802,-0.25,-0.25
1557276049300695340,-0.375,-0.375
1557276049400585081,-0.5,-0.5
1557276049500727652,-0.625,-0.625
1557276049601302398,-0.75,-0.75
1557276049700862169,-0.875,-0.875
1557276049800793612,-1.0,-1.0
1557276049900663596,-1.125,-1.125
1557276050000699035,-1.25,-1.25
1557276050100847035,-1.375,-1.375
1557276050201121746,-1.5,-1.5
1557276050301412815,-1.625,-1.625
1557276050400813633,-1.75,-1.75
1557276050502585401,-1.875,-1.875
1557276050600703862,-2.0,-2.0
1557276050701245455,-2.125,-2.125
1557276050801341624,-2.25,-2.25
1557276050900726114,-2.375,-2.375
1557276051000910181,-2.5,-2.5
1557276051100826753,-2.625,-2.625
1557276051200728107,-2.75,-2.75
1557276051301100112,-2.875,-2.875
1557276051400763946,-3.0,-3.0
1557276051500625461,-3.125,-3.125
1557276051600730695,-3.25,-3.25
1557276051701309422,-3.375,-3.375
1557276051800715788,-3.5,-3.5
1557276051900643489,-3.625,-3.625
1557276052000766603,-3.75,-3.75
1557276052100858915,-3.875,-3.875
1557276052200748636,-4.0,-4.0
1557276052300940905,-4.125,-4.125
1557276052400871597,-4.25,-4.25
1557276052500844268,-4.375,-4.375
1557276052601089449,-4.5,-4.5
1557276052700598519,-4.625,-4.625
1557276052801180158,-4.75,-4.75
1557276052902103157,-4.875,-4.875
1557276053000852379,-5.0,-5.0
1557276053100906937,-4.875,-4.875
1557276053200693875,-4.75,-4.75
1557276053300958222,-4.625,-4.625
1557276053401129821,-4.5,-4.5
1557276053500246720,-4.375,-4.375
1557276053600987050,-4.25,-4.25
1557276053701237728,-4.125,-4.125
1557276053801320584,-4.0,-4.0
1557276053900811740,-3.875,-3.875
1557276054000892965,-3.75,-3.75
1557276054101034045,-3.625,-3.625
1557276054201076475,-3.5,-3.5
1557276054301043639,-3.375,-3.375
1557276054400915428,-3.25,-3.25
1557276054500880436,-3.125,-3.125
1557276054600894706,-3.0,-3.0
1557276054700939745,-2.875,-2.875
1557276054801331078,-2.75,-2.75
1557276054900991515,-2.625,-2.625
1557276055000839405,-2.5,-2.5
1557276055100912794,-2.375,-2.375
1557276055201039983,-2.25,-2.25
1557276055301053892,-2.125,-2.125
1557276055401189200,-2.0,-2.0
1557276055501723476,-1.875,-1.875
1557276055601782066,-1.75,-1.75
1557276055700885209,-1.625,-1.625
1557276055802114104,-1.5,-1.5
1557276055900871037,-1.375,-1.375
1557276056001093641,-1.25,-1.25
1557276056101345996,-1.125,-1.125
1557276056200861263,-1.0,-1.0
1557276056301093434,-0.875,-0.875
1557276056400769405,-0.75,-0.75
1557276056500902481,-0.625,-0.625
1557276056601157940,-0.5,-0.5
1557276056701267398,-0.375,-0.375
1557276056801199958,-0.25,-0.25
1557276056901033153,-0.125,-0.125
1557276057000958221,0.0,0.0
1557276057100891944,0.125,0.125
1557276057200907723,0.25,0.25
1557276057301019763,0.375,0.375
1557276057400915225,0.5,0.5
1557276057501283531,0.625,0.625
1557276057600913191,0.75,0.75
1557276057700976575,0.875,0.875
1557276057800975143,1.0,1.0
1557276057901157673,1.125,1.125
